StudentId,EnrollmentYear,Education,Major
1357,2018,Undergraduate,International Politics (International organizations and international public policy)
1358,2018,Undergraduate,International Politics
1359,2018,Undergraduate,International Politics (International Political Economy)
1360,2018,Undergraduate,International Politics
1361,2018,Undergraduate,International Politics
1362,2018,Undergraduate,International Politics (International Political Economy)
1363,2018,Undergraduate,International Politics (International Political Economy)
1365,2018,Undergraduate,International Politics
1366,2018,Undergraduate,International Politics
1367,2018,Undergraduate,International Politics (International Political Economy)
1368,2018,Undergraduate,International Politics (International Political Economy)
1369,2018,Undergraduate,International Politics (International Political Economy)
1370,2018,Undergraduate,International Politics (International Political Economy)
1371,2018,Undergraduate,International Politics (International Political Economy)
1372,2018,Undergraduate,International Politics (International Political Economy)
1373,2018,Undergraduate,International Politics
1374,2018,Undergraduate,International Politics (International Political Economy)
1375,2018,Undergraduate,International Politics (International Political Economy)
1376,2018,Undergraduate,International Politics (International organizations and international public policy)
1377,2018,Undergraduate,International Politics (International Political Economy)
1378,2018,Undergraduate,International Politics (International Political Economy)
1379,2018,Undergraduate,International Politics (International Political Economy)
1380,2018,Undergraduate,International Politics
1381,2018,Undergraduate,"Philosophy, Politics and Economics"
1382,2018,Undergraduate,International Politics (International Political Economy)
1383,2018,Undergraduate,International Politics
1384,2018,Undergraduate,International Politics (International Political Economy)
1385,2018,Undergraduate,International Politics (International Political Economy)
1386,2018,Undergraduate,International Politics
1387,2018,Undergraduate,International Politics (International Political Economy)
1388,2018,Undergraduate,International Politics (International Political Economy)
1389,2018,Undergraduate,International Politics (International Political Economy)
1390,2018,Undergraduate,International Politics (International Political Economy)
1391,2018,Undergraduate,International Politics (International organizations and international public policy)
1392,2018,Undergraduate,International Politics (International organizations and international public policy)
1393,2018,Undergraduate,International Politics (International Political Economy)
1394,2018,Undergraduate,International Politics (International organizations and international public policy)
1395,2018,Undergraduate,International Politics (International Political Economy)
1396,2018,Undergraduate,International Politics (International Political Economy)
1397,2018,Undergraduate,International Politics (International Political Economy)
1398,2018,Undergraduate,International Politics (International organizations and international public policy)
1400,2018,Undergraduate,International Politics (International Political Economy)
1401,2018,Undergraduate,International Politics (International Political Economy)
1402,2018,Undergraduate,International Politics (International Political Economy)
1403,2018,Undergraduate,International Politics (International Political Economy)
1404,2018,Undergraduate,International Politics (International Political Economy)
1405,2018,Undergraduate,International Politics
1407,2018,Undergraduate,International Politics (International Political Economy)
1408,2018,Undergraduate,International Politics (International Political Economy)
1409,2018,Undergraduate,International Politics (International organizations and international public policy)
1410,2018,Undergraduate,International Politics (International Political Economy)
1411,2018,Undergraduate,International Politics
1412,2018,Undergraduate,International Politics (International Political Economy)
1413,2018,Undergraduate,International Politics
1414,2018,Undergraduate,International Politics
1415,2018,Undergraduate,International Politics (International Political Economy)
1416,2018,Undergraduate,International Politics (International Political Economy)
1417,2018,Undergraduate,International Politics (International Political Economy)
1418,2018,Undergraduate,International Politics (International Political Economy)
1419,2018,Undergraduate,Diplomacy
1420,2018,Undergraduate,International Politics (International Political Economy)
1421,2018,Undergraduate,International Politics (International Political Economy)
1422,2018,Undergraduate,International Politics (International Political Economy)
1423,2018,Undergraduate,International Politics (International Political Economy)
1425,2018,Undergraduate,International Politics (International Political Economy)
1426,2018,Undergraduate,International Politics (International Political Economy)
1427,2018,Undergraduate,International Politics (International Political Economy)
1428,2018,Undergraduate,International Politics (International Political Economy)
1429,2018,Undergraduate,International Politics (International Political Economy)
1430,2018,Undergraduate,International Politics (International Political Economy)
1431,2018,Undergraduate,International Politics (International Political Economy)
1432,2018,Undergraduate,International Politics (International Political Economy)
1433,2018,Undergraduate,International Politics (International Political Economy)
1434,2018,Undergraduate,International Politics (International Political Economy)
1435,2018,Undergraduate,International Politics
1436,2018,Undergraduate,International Politics
1437,2018,Undergraduate,International Politics (International Political Economy)
1450,2018,Undergraduate,Resource and Environmental Economics
1526,2018,Undergraduate,International Politics (International organizations and international public policy)
1534,2018,Undergraduate,International Politics
1562,2018,Undergraduate,International Politics
1563,2018,Undergraduate,Diplomacy
1570,2018,Undergraduate,International Politics (International organizations and international public policy)
1586,2018,Undergraduate,International Politics
1618,2018,Undergraduate,English Language and Literature
1621,2018,Undergraduate,International Politics (International Political Economy)
1634,2018,Undergraduate,English Language and Literature
1648,2018,Undergraduate,German Language and Literature
1649,2018,Undergraduate,German Language and Literature
1653,2018,Undergraduate,French Language and Literature
1667,2018,Undergraduate,Arabic Language and Literature
1677,2018,Undergraduate,Korean Language and Literature
1679,2018,Undergraduate,Korean Language and Literature
1682,2018,Undergraduate,Indonesia Language and Literature
1690,2018,Undergraduate,Physics
1703,2018,Undergraduate,Chinese Language and Literature
1711,2018,Undergraduate,International Politics
1712,2018,Undergraduate,International Politics (International Political Economy)
1713,2018,Undergraduate,International Politics (International Political Economy)
1714,2018,Undergraduate,International Politics (International Political Economy)
1715,2018,Undergraduate,Diplomacy
1716,2018,Undergraduate,International Politics (International Political Economy)
1717,2018,Undergraduate,International Politics (International Political Economy)
1718,2018,Undergraduate,International Politics
1719,2018,Undergraduate,International Politics
1720,2018,Undergraduate,International Politics
1721,2018,Undergraduate,International Politics
1722,2018,Undergraduate,International Politics
1723,2018,Undergraduate,International Politics (International Political Economy)
1724,2018,Undergraduate,International Politics (International organizations and international public policy)
1725,2018,Undergraduate,International Politics (International Political Economy)
1726,2018,Undergraduate,International Politics (International Political Economy)
1727,2018,Undergraduate,International Politics
1728,2018,Undergraduate,International Politics (International Political Economy)
1729,2018,Undergraduate,International Politics
1730,2018,Undergraduate,International Politics (International Political Economy)
1731,2018,Undergraduate,International Politics
1732,2018,Undergraduate,International Politics (International Political Economy)
1733,2018,Undergraduate,International Politics
1734,2018,Undergraduate,International Politics (International organizations and international public policy)
1762,2018,Undergraduate,International Politics (International Political Economy)
3699,2019,Undergraduate,English Language and Literature
3700,2019,Undergraduate,English Language and Literature
3703,2019,Undergraduate,English Language and Literature
3902,2019,Undergraduate,
3903,2019,Undergraduate,
3904,2019,Undergraduate,
3905,2019,Undergraduate,
3906,2019,Undergraduate,
3907,2019,Undergraduate,
3908,2019,Undergraduate,
3909,2019,Undergraduate,
3910,2019,Undergraduate,
3911,2019,Undergraduate,
3912,2019,Undergraduate,
3913,2019,Undergraduate,
3914,2019,Undergraduate,
3915,2019,Undergraduate,
3916,2019,Undergraduate,
3917,2019,Undergraduate,
3918,2019,Undergraduate,
3919,2019,Undergraduate,
4496,2019,Undergraduate,
4499,2019,Undergraduate,
4500,2019,Undergraduate,
4503,2019,Undergraduate,
47,2015,Undergraduate,Philosophy
229,2016,Undergraduate,Law
244,2016,Undergraduate,Sociology
247,2016,Undergraduate,Sociology
248,2016,Undergraduate,Sociology
302,2016,Undergraduate,Biological Science
322,2016,Undergraduate,Spanish Language and Literature
325,2016,Undergraduate,Spanish Language and Literature
660,2017,Undergraduate,Sociology
662,2017,Undergraduate,Sociology
687,2017,Undergraduate,Sociology
745,2017,Undergraduate,German Language and Literature
752,2017,Undergraduate,French Language and Literature
763,2017,Undergraduate,Spanish Language and Literature
768,2017,Undergraduate,Arabic Language and Literature
773,2017,Undergraduate,Hindi Language and Literature
810,2017,Undergraduate,Law
842,2017,Undergraduate,
1239,2018,Undergraduate,Chinese Language and Literature
1276,2018,Undergraduate,Law
1327,2018,Undergraduate,Law
1364,2018,Undergraduate,Law
1406,2018,Undergraduate,Law
1438,2018,Undergraduate,Law
1479,2018,Undergraduate,Accounting
1499,2018,Undergraduate,Law
1500,2018,Undergraduate,Law
1511,2018,Undergraduate,Law
1512,2018,Undergraduate,Law
1610,2018,Undergraduate,English Language and Literature
1611,2018,Undergraduate,English Language and Literature
1613,2018,Undergraduate,English Language and Literature
1614,2018,Undergraduate,English Language and Literature
1616,2018,Undergraduate,English Language and Literature
1617,2018,Undergraduate,English Language and Literature
1619,2018,Undergraduate,English Language and Literature
1620,2018,Undergraduate,English Language and Literature
1629,2018,Undergraduate,English Language and Literature
1630,2018,Undergraduate,English Language and Literature
1635,2018,Undergraduate,English Language and Literature
1636,2018,Undergraduate,English Language and Literature
68,2016,Undergraduate,Mathematics and Applied Mathematics
71,2016,Undergraduate,Information and Computing Science
73,2016,Undergraduate,Statistics
74,2016,Undergraduate,Mathematics and Applied Mathematics
75,2016,Undergraduate,Statistics
77,2016,Undergraduate,Mathematics and Applied Mathematics
125,2016,Undergraduate,Biological Science
140,2016,Undergraduate,Intelligence Science and Technology
144,2016,Undergraduate,Computer Science and Technology
153,2016,Undergraduate,Environmental Sciences
179,2016,Undergraduate,Archaeology
200,2016,Undergraduate,Finance
227,2016,Undergraduate,Law
267,2016,Undergraduate,Theory and History of Arts(Cultural Industry Management)
353,2016,Undergraduate,Psychology
366,2016,Undergraduate,Sociology
369,2016,Undergraduate,Theory and History of Arts(Cultural Industry Management)
399,2017,Undergraduate,Information and Computing Science
407,2017,Undergraduate,Information and Computing Science
423,2017,Undergraduate,Physics
427,2017,Undergraduate,Physics
433,2017,Undergraduate,Physics
452,2017,Undergraduate,Chemical Biology
477,2017,Undergraduate,Data Science and Big Data Technology
484,2017,Undergraduate,Microelectronics Science and Engineering
501,2017,Undergraduate,Computer Science and Technology
508,2017,Undergraduate,Ecology
512,2017,Undergraduate,Human Geography and Urban-Rural Planning
513,2017,Undergraduate,Human Geography and Urban-Rural Planning
514,2017,Undergraduate,Environmental Engineering
619,2017,Undergraduate,International Politics (International Political Economy)
620,2017,Undergraduate,International Politics (International Political Economy)
644,2017,Undergraduate,Accounting
653,2017,Undergraduate,Law
665,2017,Undergraduate,Public Administration
669,2017,Undergraduate,Public Administration
673,2017,Undergraduate,City Management
684,2017,Undergraduate,Theory and History of Arts(Cultural Industry Management)
788,2017,Undergraduate,Chinese Language and Literature
790,2017,Undergraduate,Chinese Language and Literature
816,2017,Undergraduate,Sociology
855,2018,Undergraduate,Information and Computing Science
860,2018,Undergraduate,Statistics
861,2018,Undergraduate,Statistics
863,2018,Undergraduate,Statistics
916,2018,Undergraduate,Physics
942,2018,Undergraduate,Atmospheric Sciences
970,2018,Undergraduate,Electronic Information Engineering
1038,2018,Undergraduate,Economics
1087,2018,Undergraduate,Electronic and Information Science and Technology
1098,2018,Undergraduate,Biological Science
1101,2018,Undergraduate,Psychology
1102,2018,Undergraduate,Biological Science
1107,2018,Undergraduate,Biological Science
1109,2018,Undergraduate,Biological Science
1112,2018,Undergraduate,Biological Science
1121,2018,Undergraduate,Geophysics
2746,2019,Undergraduate,Computer Science and Technology
2748,2019,Undergraduate,Intelligence Science and Technology
2749,2019,Undergraduate,Computer Science and Technology
2762,2019,Undergraduate,Intelligence Science and Technology
2800,2019,Undergraduate,Physical Geography
2870,2019,Undergraduate,Psychology
2876,2019,Undergraduate,Psychology
2940,2019,Undergraduate,Chinese
2942,2019,Undergraduate,History
2943,2019,Undergraduate,Urban and Rural Planning
2945,2019,Undergraduate,History
2946,2019,Undergraduate,History
2947,2019,Undergraduate,History
2948,2019,Undergraduate,History
2957,2019,Undergraduate,International Politics
2958,2019,Undergraduate,International Politics
2959,2019,Undergraduate,International Politics
2960,2019,Undergraduate,International Politics
2963,2019,Undergraduate,International Politics
2964,2019,Undergraduate,International Politics
2965,2019,Undergraduate,Economics (National Development)
2966,2019,Undergraduate,International Politics (International organizations and international public policy)
2969,2019,Undergraduate,International Politics
2970,2019,Undergraduate,International Politics
2971,2019,Undergraduate,International Politics
3019,2019,Undergraduate,Public Finance
3484,2019,Undergraduate,Software Engineering
3497,2019,Undergraduate,Sociology
3500,2019,Undergraduate,Sociology
3502,2019,Undergraduate,Sociology
3521,2019,Undergraduate,Theory and History of Arts
3523,2019,Undergraduate,Theory and History of Arts
3526,2019,Undergraduate,Theory and History of Arts
3527,2019,Undergraduate,Theory and History of Arts(Cultural Industry Management)
3686,2019,Undergraduate,Data Science and Big Data Technology
3712,2019,Undergraduate,Spanish Language and Literature
3713,2019,Undergraduate,Arabic Language and Literature
3714,2019,Undergraduate,Arabic Language and Literature
3719,2019,Undergraduate,Korean Language and Literature
3721,2019,Undergraduate,Hindi Language and Literature
3723,2019,Undergraduate,Hebrew Language and Literature
3724,2019,Undergraduate,Hebrew Language and Literature
3726,2019,Undergraduate,Vietnamese Language and Literature
3798,2019,Undergraduate,Chinese Language and Literature
3807,2019,Undergraduate,History
3808,2019,Undergraduate,History
3809,2019,Undergraduate,History
3810,2019,Undergraduate,International Politics
3811,2019,Undergraduate,International Politics
4511,2019,Undergraduate,
4512,2019,Undergraduate,
4513,2019,Undergraduate,
4514,2019,Undergraduate,
4515,2019,Undergraduate,
4516,2019,Undergraduate,
4519,2019,Undergraduate,
4520,2019,Undergraduate,
4521,2019,Undergraduate,
4530,2019,Undergraduate,
4531,2019,Undergraduate,
27,2015,Undergraduate,Intelligence Science and Technology
46,2015,Undergraduate,Public Administration
128,2016,Undergraduate,Geophysics
265,2016,Undergraduate,Broadcasting and Television Playwright-director (Theatre Film and TV Literature)
270,2016,Undergraduate,Theory and History of Arts
362,2016,Undergraduate,Marketing
367,2016,Undergraduate,Broadcasting and Television Playwright-director (Theatre Film and TV Literature)
408,2017,Undergraduate,Information and Computing Science
481,2017,Undergraduate,Computer Science and Technology
489,2017,Undergraduate,Computer Science and Technology
491,2017,Undergraduate,Computer Science and Technology
495,2017,Undergraduate,Computer Science and Technology
499,2017,Undergraduate,Computer Science and Technology
503,2017,Undergraduate,Computer Science and Technology
505,2017,Undergraduate,Computer Science and Technology
674,2017,Undergraduate,Public Administration
676,2017,Undergraduate,Theory and History of Arts
678,2017,Undergraduate,Broadcasting and Television Playwright-director (Theatre Film and TV Literature)
679,2017,Undergraduate,Theory and History of Arts(Cultural Industry Management)
680,2017,Undergraduate,Theory and History of Arts
682,2017,Undergraduate,Theory and History of Arts(Cultural Industry Management)
736,2017,Undergraduate,English Language and Literature
753,2017,Undergraduate,French Language and Literature
765,2017,Undergraduate,Spanish Language and Literature
819,2017,Undergraduate,Theory and History of Arts(Cultural Industry Management)
820,2017,Undergraduate,Theory and History of Arts(Cultural Industry Management)
821,2017,Undergraduate,Broadcasting and Television Playwright-director (Theatre Film and TV Literature)
822,2017,Undergraduate,Theory and History of Arts(Cultural Industry Management)
823,2017,Undergraduate,Theory and History of Arts(Cultural Industry Management)
824,2017,Undergraduate,Theory and History of Arts(Cultural Industry Management)
856,2018,Undergraduate,Mathematics and Applied Mathematics
866,2018,Undergraduate,Mathematics and Applied Mathematics
868,2018,Undergraduate,Statistics
1151,2018,Undergraduate,Intelligence Science and Technology
1158,2018,Undergraduate,Computer Science and Technology
1254,2018,Undergraduate,Chinese Language and Literature
1272,2018,Undergraduate,Chinese
1441,2018,Undergraduate,Risk Management and Insurance
1448,2018,Undergraduate,International Economics and Trade
1456,2018,Undergraduate,International Economics and Trade
1458,2018,Undergraduate,Public Finance
1461,2018,Undergraduate,Resource and Environmental Economics
1462,2018,Undergraduate,Finance
1522,2018,Undergraduate,Information Management and Information Systems
1543,2018,Undergraduate,Public Administration
1554,2018,Undergraduate,Theory and History of Arts(Cultural Industry Management)
1557,2018,Undergraduate,Theory and History of Arts(Cultural Industry Management)
1560,2018,Undergraduate,Theory and History of Arts(Cultural Industry Management)
1681,2018,Undergraduate,Korean Language and Literature
1697,2018,Undergraduate,Advertising
1755,2018,Undergraduate,Theory and History of Arts(Cultural Industry Management)
1799,2018,Undergraduate,
3520,2019,Undergraduate,Theory and History of Arts
3522,2019,Undergraduate,Theory and History of Arts
3525,2019,Undergraduate,Theory and History of Arts(Cultural Industry Management)
3529,2019,Undergraduate,Broadcasting and Television Playwright-director (Theatre Film and TV Literature)
3530,2019,Undergraduate,Broadcasting and Television Playwright-director (Theatre Film and TV Literature)
3867,2019,Undergraduate,Sociology
3868,2019,Undergraduate,Theory and History of Arts(Cultural Industry Management)
3870,2019,Undergraduate,Broadcasting and Television Playwright-director (Theatre Film and TV Literature)
3900,2019,Undergraduate,
24,2015,Undergraduate,Intelligence Science and Technology
28,2015,Undergraduate,Computer Science and Technology
72,2016,Undergraduate,Mathematics and Applied Mathematics
78,2016,Undergraduate,Mathematics and Applied Mathematics
79,2016,Undergraduate,Mathematics and Applied Mathematics
91,2016,Undergraduate,Physics
92,2016,Undergraduate,Physics
94,2016,Undergraduate,Physics
95,2016,Undergraduate,Physics
96,2016,Undergraduate,Physics
97,2016,Undergraduate,Physics
101,2016,Undergraduate,Physics
106,2016,Undergraduate,Physics
108,2016,Undergraduate,Chemical Biology
110,2016,Undergraduate,Intelligence Science and Technology
122,2016,Undergraduate,Biological Science
127,2016,Undergraduate,World History
133,2016,Undergraduate,Computer Science and Technology
134,2016,Undergraduate,Intelligence Science and Technology
137,2016,Undergraduate,Intelligence Science and Technology
139,2016,Undergraduate,Computer Science and Technology
146,2016,Undergraduate,Mathematics and Applied Mathematics
184,2016,Undergraduate,Philosophy
201,2016,Undergraduate,Finance
275,2016,Undergraduate,Philosophy
277,2016,Undergraduate,"Philosophy, Politics and Economics"
278,2016,Undergraduate,Sociology
288,2016,Undergraduate,Finance
289,2016,Undergraduate,Data Science and Big Data Technology
290,2016,Undergraduate,Physics
291,2016,Undergraduate,Marketing
296,2016,Undergraduate,Finance
297,2016,Undergraduate,History
298,2016,Undergraduate,Intelligence Science and Technology
303,2016,Undergraduate,Computer Science and Technology
304,2016,Undergraduate,Sociology
348,2016,Undergraduate,Data Science and Big Data Technology
400,2017,Undergraduate,Mathematics and Applied Mathematics
421,2017,Undergraduate,Engineering  Mechanics (Engineering Structure Analysis )
425,2017,Undergraduate,Physics
451,2017,Undergraduate,Chemistry
458,2017,Undergraduate,Biological Science
465,2017,Undergraduate,Biological Science
476,2017,Undergraduate,Computer Science and Technology
507,2017,Undergraduate,Computer Science and Technology
606,2017,Undergraduate,Archaeology
610,2017,Undergraduate,Science of Religion
639,2017,Undergraduate,Finance
642,2017,Undergraduate,Marketing
664,2017,Undergraduate,City Management
677,2017,Undergraduate,Theory and History of Arts(Cultural Industry Management)
686,2017,Undergraduate,Finance
694,2017,Undergraduate,Resource and Environmental Economics
700,2017,Undergraduate,Law
705,2017,Undergraduate,Psychology
708,2017,Undergraduate,Yuanpei Program
711,2017,Undergraduate,Mathematics and Applied Mathematics
720,2017,Undergraduate,Physics
721,2017,Undergraduate,Psychology
724,2017,Undergraduate,Chemistry
779,2017,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
781,2017,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
782,2017,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
829,2017,Undergraduate,Media Studies
841,2017,Undergraduate,
858,2018,Undergraduate,Mathematics and Applied Mathematics
862,2018,Undergraduate,Mathematics and Applied Mathematics
865,2018,Undergraduate,Statistics
934,2018,Undergraduate,Physics
965,2018,Undergraduate,Physics
1097,2018,Undergraduate,Biological Science
1114,2018,Undergraduate,Biological Science
1159,2018,Undergraduate,Computer Science and Technology
1166,2018,Undergraduate,Intelligence Science and Technology
1167,2018,Undergraduate,Computer Science and Technology
1170,2018,Undergraduate,Intelligence Science and Technology
1185,2018,Undergraduate,Physical Geography
1230,2018,Undergraduate,Chinese
1243,2018,Undergraduate,Chinese Language and Literature
1332,2018,Undergraduate,Philosophy
1470,2018,Undergraduate,Accounting
1676,2018,Undergraduate,Japanese Language and Literature
1742,2018,Undergraduate,Marketing
1800,2018,Undergraduate,
2724,2019,Undergraduate,Computer Science and Technology
2764,2019,Undergraduate,Intelligence Science and Technology
2944,2019,Undergraduate,History
3797,2019,Undergraduate,Chinese Language and Literature
3800,2019,Undergraduate,Chinese Language and Literature
4561,2020,,
1773,2018,PostGraduate,Probability and Statistics
1774,2018,PostGraduate,Probability and Statistics
3923,2019,PostGraduate,
3924,2019,PostGraduate,
3925,2019,PostGraduate,
3926,2019,PostGraduate,
3927,2019,PostGraduate,
3928,2019,PostGraduate,
3929,2019,PostGraduate,
3930,2019,PostGraduate,
3931,2019,PostGraduate,
3932,2019,PostGraduate,
3934,2019,PostGraduate,
3957,2019,PostGraduate,
3958,2019,PostGraduate,
3959,2019,PostGraduate,
4272,2019,PostGraduate,
4085,2019,PostGraduate,
4090,2019,PostGraduate,
4091,2019,PostGraduate,
4092,2019,PostGraduate,
4093,2019,PostGraduate,
4094,2019,PostGraduate,
4095,2019,PostGraduate,
4096,2019,PostGraduate,
4097,2019,PostGraduate,
4098,2019,PostGraduate,
4114,2019,PostGraduate,
4115,2019,PostGraduate,
4116,2019,PostGraduate,
4117,2019,PostGraduate,
4118,2019,PostGraduate,
4122,2019,PostGraduate,
4123,2019,PostGraduate,
4124,2019,PostGraduate,
834,2017,PostGraduate,Russian Language and Literature
835,2017,PostGraduate,Drama (Opera)
1772,2018,PostGraduate,Pure Mathematics
1775,2018,PostGraduate,Particle and Nuclear Physics
1778,2018,PostGraduate,Linguistics and Applied Linguistics
1779,2018,PostGraduate,Chinese Linguistics
1780,2018,PostGraduate,Sociology (Woman Studies)
1781,2018,PostGraduate,Quantum Electronics
1782,2018,PostGraduate,Master of Landscape Architecture
1783,2018,PostGraduate,Master of Landscape Architecture
3935,2019,PostGraduate,
3936,2019,PostGraduate,
3937,2019,PostGraduate,
3938,2019,PostGraduate,
3939,2019,PostGraduate,
3940,2019,PostGraduate,
3941,2019,PostGraduate,
3942,2019,PostGraduate,
3945,2019,PostGraduate,
3946,2019,PostGraduate,
3947,2019,PostGraduate,
3949,2019,PostGraduate,
3950,2019,PostGraduate,
3951,2019,PostGraduate,
3952,2019,PostGraduate,
3953,2019,PostGraduate,
3954,2019,PostGraduate,
3955,2019,PostGraduate,
3956,2019,PostGraduate,
3962,2019,PostGraduate,
3967,2019,PostGraduate,
3968,2019,PostGraduate,
3969,2019,PostGraduate,
3970,2019,PostGraduate,
1123,2018,Undergraduate,Space Science and Technology
1145,2018,Undergraduate,Electronic Information Engineering
1150,2018,Undergraduate,Computer Science and Technology
1155,2018,Undergraduate,Software Engineering
1156,2018,Undergraduate,Electronic Information Engineering
1160,2018,Undergraduate,Intelligence Science and Technology
1161,2018,Undergraduate,Data Science and Big Data Technology
1162,2018,Undergraduate,Computer Science and Technology
1165,2018,Undergraduate,Data Science and Big Data Technology
1168,2018,Undergraduate,Computer Science and Technology
1171,2018,Undergraduate,Data Science and Big Data Technology
1183,2018,Undergraduate,Environmental Sciences
1184,2018,Undergraduate,Environmental Sciences
1200,2018,Undergraduate,Psychology
1203,2018,Undergraduate,Psychology
1321,2018,Undergraduate,Chinese Language and Literature
1439,2018,Undergraduate,Finance
1440,2018,Undergraduate,Public Finance
1442,2018,Undergraduate,Finance
1444,2018,Undergraduate,International Economics and Trade
1465,2018,Undergraduate,Accounting
1466,2018,Undergraduate,Finance
1472,2018,Undergraduate,Accounting
1480,2018,Undergraduate,Finance
1481,2018,Undergraduate,Business Administration
1483,2018,Undergraduate,Accounting
1484,2018,Undergraduate,Finance
1489,2018,Undergraduate,Finance
1521,2018,Undergraduate,Information Management and Information Systems
1524,2018,Undergraduate,Information Management and Information Systems
1528,2018,Undergraduate,Information Management and Information Systems
1547,2018,Undergraduate,Public Administration
1553,2018,Undergraduate,Theory and History of Arts
1556,2018,Undergraduate,Theory and History of Arts(Cultural Industry Management)
1558,2018,Undergraduate,Theory and History of Arts(Cultural Industry Management)
1561,2018,Undergraduate,Theory and History of Arts(Cultural Industry Management)
1650,2018,Undergraduate,German Language and Literature
1652,2018,Undergraduate,German Language and Literature
1704,2018,Undergraduate,Chinese Language and Literature
1705,2018,Undergraduate,Chinese Language and Literature
1866,2019,Undergraduate,Mathematics and Applied Mathematics
1972,2019,Undergraduate,Energy and environmental systems engineering
1982,2019,Undergraduate,Energy and environmental systems engineering
1983,2019,Undergraduate,Energy and environmental systems engineering
2243,2019,Undergraduate,Mathematics and Applied Mathematics
2481,2019,Undergraduate,Intelligence Science and Technology
2710,2019,Undergraduate,Computer Science and Technology
3548,2019,Undergraduate,Law
3553,2019,Undergraduate,Law
3555,2019,Undergraduate,Law
3556,2019,Undergraduate,Law
3558,2019,Undergraduate,Law
3559,2019,Undergraduate,Law
3561,2019,Undergraduate,Law
3562,2019,Undergraduate,Law
3563,2019,Undergraduate,Yuanpei Program
3564,2019,Undergraduate,"Philosophy, Politics and Economics"
3573,2019,Undergraduate,Law
3597,2019,Undergraduate,Law
3610,2019,Undergraduate,Sociology
3673,2019,Undergraduate,Law
3677,2019,Undergraduate,Law
3681,2019,Undergraduate,Law
3701,2019,Undergraduate,Law
3851,2019,Undergraduate,Law
3852,2019,Undergraduate,Law
3853,2019,Undergraduate,Law
3854,2019,Undergraduate,Law
3855,2019,Undergraduate,Law
3856,2019,Undergraduate,Law
3857,2019,Undergraduate,Law
3858,2019,Undergraduate,Law
3859,2019,Undergraduate,Law
3860,2019,Undergraduate,Law
3861,2019,Undergraduate,Law
3862,2019,Undergraduate,Law
3863,2019,Undergraduate,Law
3864,2019,Undergraduate,Law
3865,2019,Undergraduate,Law
170,2016,Undergraduate,Chinese Language and Literature
589,2017,Undergraduate,Chinese Language and Literature
713,2017,Undergraduate,Finance
735,2017,Undergraduate,English Language and Literature
737,2017,Undergraduate,English Language and Literature
1202,2018,Undergraduate,Psychology
1262,2018,Undergraduate,Chinese Language and Literature
1605,2018,Undergraduate,English Language and Literature
1606,2018,Undergraduate,English Language and Literature
1607,2018,Undergraduate,English Language and Literature
1608,2018,Undergraduate,English Language and Literature
1609,2018,Undergraduate,English Language and Literature
1612,2018,Undergraduate,English Language and Literature
1615,2018,Undergraduate,English Language and Literature
1622,2018,Undergraduate,English Language and Literature
1623,2018,Undergraduate,English Language and Literature
1624,2018,Undergraduate,English Language and Literature
1625,2018,Undergraduate,English Language and Literature
1626,2018,Undergraduate,English Language and Literature
1627,2018,Undergraduate,English Language and Literature
1632,2018,Undergraduate,English Language and Literature
1633,2018,Undergraduate,English Language and Literature
1638,2018,Undergraduate,English Language and Literature
1639,2018,Undergraduate,English Language and Literature
1640,2018,Undergraduate,English Language and Literature
3898,2019,Undergraduate,
269,2016,Undergraduate,English Language and Literature
308,2016,Undergraduate,English Language and Literature
729,2017,Undergraduate,English Language and Literature
731,2017,Undergraduate,English Language and Literature
732,2017,Undergraduate,English Language and Literature
738,2017,Undergraduate,English Language and Literature
740,2017,Undergraduate,English Language and Literature
4484,2019,PostGraduate,
4485,2019,PostGraduate,
4486,2019,PostGraduate,
4487,2019,PostGraduate,
4488,2019,PostGraduate,
4489,2019,PostGraduate,
4490,2019,PostGraduate,
4491,2019,PostGraduate,
4492,2019,PostGraduate,
4493,2019,PostGraduate,
4494,2019,PostGraduate,
4495,2019,PostGraduate,
3976,2019,PostGraduate,
3977,2019,PostGraduate,
3978,2019,PostGraduate,
3980,2019,PostGraduate,
3981,2019,PostGraduate,
3982,2019,PostGraduate,
3983,2019,PostGraduate,
3986,2019,PostGraduate,
4087,2019,PostGraduate,
4089,2019,PostGraduate,
4099,2019,PostGraduate,
4102,2019,PostGraduate,
4108,2019,PostGraduate,
4109,2019,PostGraduate,
4111,2019,PostGraduate,
4113,2019,PostGraduate,
4121,2019,PostGraduate,
4125,2019,PostGraduate,
4134,2019,PostGraduate,
4137,2019,PostGraduate,
4140,2019,PostGraduate,
4142,2019,PostGraduate,
4143,2019,PostGraduate,
4144,2019,PostGraduate,
4146,2019,PostGraduate,
4147,2019,PostGraduate,
4148,2019,PostGraduate,
4149,2019,PostGraduate,
4150,2019,PostGraduate,
4151,2019,PostGraduate,
4152,2019,PostGraduate,
4155,2019,PostGraduate,
4156,2019,PostGraduate,
4157,2019,PostGraduate,
4158,2019,PostGraduate,
4163,2019,PostGraduate,
4178,2019,PostGraduate,
4181,2019,PostGraduate,
4183,2019,PostGraduate,
4184,2019,PostGraduate,
4185,2019,PostGraduate,
4187,2019,PostGraduate,
4188,2019,PostGraduate,
4189,2019,PostGraduate,
